token_id,status,entity,access,architecture,material,eyes,interface,implant,mantle,background,signal,corruption
143,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.ceramic,eyes.void,interface.null_mask,implant.none,mantle.ceramic_mantle,background.cold_storage,signal.locked,corruption.intact
144,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.inset,material.ceramic,eyes.void,interface.none,implant.antenna,mantle.archive_coat,background.rack_shadow,signal.intermittent,corruption.intact
145,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.biosynth,eyes.biometric,interface.none,implant.none,mantle.cable_shroud,background.relay_well,signal.locked,corruption.packet_ghosting
146,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.inset,material.porcelain,eyes.fractured,interface.null_mask,implant.none,mantle.cable_shroud,background.cold_storage,signal.silent,corruption.intact
147,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.porcelain,eyes.void,interface.respirator,implant.none,mantle.cable_shroud,background.anechoic_room,signal.carrier_echo,corruption.intact
148,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.ceramic,eyes.optical_array,interface.none,implant.none,mantle.archive_coat,background.service_tunnel,signal.locked,corruption.intact
149,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.inset,material.biosynth,eyes.biometric,interface.respirator,implant.spinal_bus,mantle.field_collar,background.evidence_void,signal.locked,corruption.intact
150,feasibility_only_not_final_art,entity.hollow,access.user,architecture.inset,material.carbon,eyes.void,interface.forensic_plate,implant.spinal_bus,mantle.archive_coat,background.cold_storage,signal.carrier_echo,corruption.intact
151,feasibility_only_not_final_art,entity.hollow,access.user,architecture.inset,material.porcelain,eyes.void,interface.none,implant.spinal_bus,mantle.ceramic_mantle,background.service_tunnel,signal.intermittent,corruption.packet_ghosting
152,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.ceramic,eyes.biometric,interface.none,implant.none,mantle.ceramic_mantle,background.relay_well,signal.carrier_echo,corruption.intact
153,feasibility_only_not_final_art,entity.human,access.admin,architecture.inset,material.biosynth,eyes.thermal,interface.respirator,implant.none,mantle.field_collar,background.rack_shadow,signal.intermittent,corruption.intact
154,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.biosynth,eyes.biometric,interface.none,implant.spinal_bus,mantle.ceramic_mantle,background.cold_storage,signal.locked,corruption.scan_shear
155,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.carbon,eyes.thermal,interface.respirator,implant.none,mantle.ceramic_mantle,background.cold_storage,signal.intermittent,corruption.scan_shear
156,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.carbon,eyes.biometric,interface.forensic_plate,implant.neural_cable,mantle.archive_coat,background.evidence_void,signal.carrier_echo,corruption.intact
157,feasibility_only_not_final_art,entity.human,access.admin,architecture.inset,material.carbon,eyes.biometric,interface.none,implant.neural_cable,mantle.cable_shroud,background.rack_shadow,signal.silent,corruption.intact
158,feasibility_only_not_final_art,entity.hollow,access.user,architecture.inset,material.ceramic,eyes.void,interface.neural_veil,implant.none,mantle.cable_shroud,background.relay_well,signal.locked,corruption.scan_shear
159,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.porcelain,eyes.biometric,interface.none,implant.spinal_bus,mantle.archive_coat,background.evidence_void,signal.locked,corruption.intact
160,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.biosynth,eyes.thermal,interface.forensic_plate,implant.none,mantle.archive_coat,background.evidence_void,signal.locked,corruption.intact
161,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.biosynth,eyes.biometric,interface.forensic_plate,implant.spinal_bus,mantle.archive_coat,background.evidence_void,signal.locked,corruption.intact
162,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.biosynth,eyes.biometric,interface.null_mask,implant.none,mantle.ceramic_mantle,background.rack_shadow,signal.intermittent,corruption.scan_shear
163,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.reconstructed,eyes.thermal,interface.forensic_plate,implant.spinal_bus,mantle.field_collar,background.service_tunnel,signal.locked,corruption.packet_ghosting
164,feasibility_only_not_final_art,entity.human,access.admin,architecture.inset,material.biosynth,eyes.thermal,interface.respirator,implant.none,mantle.archive_coat,background.service_tunnel,signal.locked,corruption.intact
165,feasibility_only_not_final_art,entity.hollow,access.user,architecture.inset,material.porcelain,eyes.void,interface.forensic_plate,implant.none,mantle.archive_coat,background.evidence_void,signal.intermittent,corruption.intact
166,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.biosynth,eyes.thermal,interface.respirator,implant.none,mantle.archive_coat,background.evidence_void,signal.locked,corruption.scan_shear
167,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.carbon,eyes.biometric,interface.respirator,implant.none,mantle.archive_coat,background.rack_shadow,signal.locked,corruption.intact
168,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.carbon,eyes.fractured,interface.neural_veil,implant.spinal_bus,mantle.archive_coat,background.cold_storage,signal.locked,corruption.packet_ghosting
169,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.reconstructed,eyes.thermal,interface.null_mask,implant.none,mantle.cable_shroud,background.rack_shadow,signal.intermittent,corruption.intact
170,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.porcelain,eyes.thermal,interface.forensic_plate,implant.spinal_bus,mantle.ceramic_mantle,background.service_tunnel,signal.intermittent,corruption.packet_ghosting
171,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.biosynth,eyes.biometric,interface.null_mask,implant.none,mantle.cable_shroud,background.relay_well,signal.carrier_echo,corruption.checksum_burn
172,feasibility_only_not_final_art,entity.specter,access.admin,architecture.double_plane,material.reconstructed,eyes.fractured,interface.forensic_plate,implant.memory_spindle,mantle.cable_shroud,background.evidence_void,signal.carrier_echo,corruption.checksum_burn
173,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.carbon,eyes.biometric,interface.null_mask,implant.none,mantle.ceramic_mantle,background.evidence_void,signal.locked,corruption.checksum_burn
174,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.carbon,eyes.thermal,interface.neural_veil,implant.none,mantle.cable_shroud,background.rack_shadow,signal.carrier_echo,corruption.intact
175,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.porcelain,eyes.void,interface.respirator,implant.spinal_bus,mantle.field_collar,background.evidence_void,signal.locked,corruption.intact
176,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.porcelain,eyes.biometric,interface.forensic_plate,implant.neural_cable,mantle.cable_shroud,background.rack_shadow,signal.intermittent,corruption.packet_ghosting
177,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.biosynth,eyes.thermal,interface.forensic_plate,implant.neural_cable,mantle.ceramic_mantle,background.evidence_void,signal.intermittent,corruption.intact
178,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.biosynth,eyes.thermal,interface.null_mask,implant.none,mantle.field_collar,background.relay_well,signal.locked,corruption.intact
179,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.carbon,eyes.thermal,interface.forensic_plate,implant.neural_cable,mantle.archive_coat,background.relay_well,signal.carrier_echo,corruption.packet_ghosting
180,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.porcelain,eyes.void,interface.neural_veil,implant.antenna,mantle.archive_coat,background.cold_storage,signal.locked,corruption.intact
181,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.ceramic,eyes.biometric,interface.neural_veil,implant.none,mantle.cable_shroud,background.evidence_void,signal.locked,corruption.checksum_burn
182,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.biosynth,eyes.thermal,interface.respirator,implant.antenna,mantle.archive_coat,background.relay_well,signal.silent,corruption.checksum_burn
183,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.double_plane,material.porcelain,eyes.fractured,interface.none,implant.none,mantle.archive_coat,background.evidence_void,signal.carrier_echo,corruption.intact
184,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.porcelain,eyes.biometric,interface.none,implant.none,mantle.ceramic_mantle,background.service_tunnel,signal.intermittent,corruption.packet_ghosting
185,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.double_plane,material.porcelain,eyes.void,interface.none,implant.neural_cable,mantle.archive_coat,background.evidence_void,signal.unclocked,corruption.intact
186,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.carbon,eyes.thermal,interface.respirator,implant.antenna,mantle.archive_coat,background.evidence_void,signal.locked,corruption.intact
187,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.biosynth,eyes.biometric,interface.neural_veil,implant.neural_cable,mantle.ceramic_mantle,background.evidence_void,signal.carrier_echo,corruption.intact
188,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.double_plane,material.ceramic,eyes.optical_array,interface.forensic_plate,implant.neural_cable,mantle.field_collar,background.rack_shadow,signal.locked,corruption.checksum_burn
189,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.double_plane,material.porcelain,eyes.void,interface.forensic_plate,implant.none,mantle.ceramic_mantle,background.evidence_void,signal.silent,corruption.scan_shear
190,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.carbon,eyes.void,interface.respirator,implant.none,mantle.ceramic_mantle,background.relay_well,signal.carrier_echo,corruption.intact
191,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.double_plane,material.porcelain,eyes.optical_array,interface.forensic_plate,implant.none,mantle.archive_coat,background.cold_storage,signal.carrier_echo,corruption.scan_shear
192,feasibility_only_not_final_art,entity.hollow,access.system,architecture.suspended_core,material.carbon,eyes.fractured,interface.forensic_plate,implant.root_port,mantle.archive_coat,background.cold_storage,signal.locked,corruption.packet_ghosting
